2024-03-09 09:08:45,685 INFO    StreamThr :8826 [internal.py:wandb_internal():86] W&B internal server running at pid: 8826, started at: 2024-03-09 09:08:45.685319
2024-03-09 09:08:45,686 DEBUG   HandlerThread:8826 [handler.py:handle_request():146] handle_request: status
2024-03-09 09:08:45,688 INFO    WriterThread:8826 [datastore.py:open_for_write():87] open: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/wandb/run-20240309_090845-akcvs4y4/run-akcvs4y4.wandb
2024-03-09 09:08:45,689 DEBUG   SenderThread:8826 [sender.py:send():382] send: header
2024-03-09 09:08:45,706 DEBUG   SenderThread:8826 [sender.py:send():382] send: run
2024-03-09 09:08:46,054 INFO    SenderThread:8826 [dir_watcher.py:__init__():211] watching files in: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/wandb/run-20240309_090845-akcvs4y4/files
2024-03-09 09:08:46,054 INFO    SenderThread:8826 [sender.py:_start_run_threads():1136] run started: akcvs4y4 with start time 1709975325.684957
2024-03-09 09:08:46,060 DEBUG   HandlerThread:8826 [handler.py:handle_request():146] handle_request: check_version
2024-03-09 09:08:46,060 DEBUG   SenderThread:8826 [sender.py:send_request():409] send_request: check_version
2024-03-09 09:08:46,117 DEBUG   HandlerThread:8826 [handler.py:handle_request():146] handle_request: run_start
2024-03-09 09:08:46,125 DEBUG   HandlerThread:8826 [system_info.py:__init__():27] System info init
2024-03-09 09:08:46,125 DEBUG   HandlerThread:8826 [system_info.py:__init__():42] System info init done
2024-03-09 09:08:46,126 INFO    HandlerThread:8826 [system_monitor.py:start():194] Starting system monitor
2024-03-09 09:08:46,126 INFO    SystemMonitor:8826 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-09 09:08:46,126 INFO    HandlerThread:8826 [system_monitor.py:probe():214] Collecting system info
2024-03-09 09:08:46,127 DEBUG   HandlerThread:8826 [system_info.py:probe():151] Probing system
2024-03-09 09:08:46,128 INFO    SystemMonitor:8826 [interfaces.py:start():190] Started cpu monitoring
2024-03-09 09:08:46,131 INFO    SystemMonitor:8826 [interfaces.py:start():190] Started disk monitoring
2024-03-09 09:08:46,131 INFO    SystemMonitor:8826 [interfaces.py:start():190] Started gpuapple monitoring
2024-03-09 09:08:46,132 INFO    SystemMonitor:8826 [interfaces.py:start():190] Started memory monitoring
2024-03-09 09:08:46,135 INFO    SystemMonitor:8826 [interfaces.py:start():190] Started network monitoring
2024-03-09 09:08:46,138 DEBUG   HandlerThread:8826 [system_info.py:_probe_git():136] Probing git
2024-03-09 09:08:46,161 DEBUG   HandlerThread:8826 [system_info.py:_probe_git():144] Probing git done
2024-03-09 09:08:46,161 DEBUG   HandlerThread:8826 [system_info.py:probe():199] Probing system done
2024-03-09 09:08:46,161 DEBUG   HandlerThread:8826 [system_monitor.py:probe():223] {'os': 'macOS-14.2-arm64-arm-64bit', 'python': '3.9.18', 'heartbeatAt': '2024-03-09T09:08:46.127185', 'startedAt': '2024-03-09T09:08:45.678640', 'docker': None, 'cuda': None, 'args': ('--client_number=South Asia', '--config_file=config.json'), 'state': 'running', 'program': '/Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/client_test.py', 'codePathLocal': 'client_test.py', 'codePath': 'Model_training/client_test.py', 'git': {'remote': 'https://github.com/Yunbo-max/PFL_Optimiozation.git', 'commit': '406fded0406405b436908435d22a52c9b01b0299'}, 'email': '82950147+Yunbo-max@users.noreply.github.com', 'root': '/Users/yunbo/Documents/GitHub/PFL_Optimiozation', 'host': 'dhcp-10-249-98-76.eduroam.wireless.private.cam.ac.uk', 'username': 'yunbo', 'executable': '/Users/yunbo/anaconda3/envs/basic/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'disk': {'/': {'total': 460.4317207336426, 'used': 157.33002090454102}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2024-03-09 09:08:46,161 INFO    HandlerThread:8826 [system_monitor.py:probe():224] Finished collecting system info
2024-03-09 09:08:46,161 INFO    HandlerThread:8826 [system_monitor.py:probe():227] Publishing system info
2024-03-09 09:08:46,161 DEBUG   HandlerThread:8826 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-03-09 09:08:47,059 INFO    Thread-13 :8826 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/wandb/run-20240309_090845-akcvs4y4/files/conda-environment.yaml
2024-03-09 09:08:52,076 INFO    Thread-13 :8826 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/wandb/run-20240309_090845-akcvs4y4/files/conda-environment.yaml
2024-03-09 09:08:52,089 DEBUG   HandlerThread:8826 [system_info.py:_save_conda():220] Saving conda packages done
