2024-03-09 09:21:06,719 INFO    StreamThr :12014 [internal.py:wandb_internal():86] W&B internal server running at pid: 12014, started at: 2024-03-09 09:21:06.719024
2024-03-09 09:21:06,720 DEBUG   HandlerThread:12014 [handler.py:handle_request():146] handle_request: status
2024-03-09 09:21:06,722 INFO    WriterThread:12014 [datastore.py:open_for_write():87] open: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/wandb/run-20240309_092106-0h7yw92v/run-0h7yw92v.wandb
2024-03-09 09:21:06,722 DEBUG   SenderThread:12014 [sender.py:send():382] send: header
2024-03-09 09:21:06,736 DEBUG   SenderThread:12014 [sender.py:send():382] send: run
2024-03-09 09:21:07,663 INFO    SenderThread:12014 [dir_watcher.py:__init__():211] watching files in: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/wandb/run-20240309_092106-0h7yw92v/files
2024-03-09 09:21:07,663 INFO    SenderThread:12014 [sender.py:_start_run_threads():1136] run started: 0h7yw92v with start time 1709976066.718555
2024-03-09 09:21:07,668 DEBUG   HandlerThread:12014 [handler.py:handle_request():146] handle_request: check_version
2024-03-09 09:21:07,668 DEBUG   SenderThread:12014 [sender.py:send_request():409] send_request: check_version
2024-03-09 09:21:07,726 DEBUG   HandlerThread:12014 [handler.py:handle_request():146] handle_request: run_start
2024-03-09 09:21:07,733 DEBUG   HandlerThread:12014 [system_info.py:__init__():27] System info init
2024-03-09 09:21:07,733 DEBUG   HandlerThread:12014 [system_info.py:__init__():42] System info init done
2024-03-09 09:21:07,733 INFO    HandlerThread:12014 [system_monitor.py:start():194] Starting system monitor
2024-03-09 09:21:07,734 INFO    SystemMonitor:12014 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-09 09:21:07,734 INFO    HandlerThread:12014 [system_monitor.py:probe():214] Collecting system info
2024-03-09 09:21:07,734 INFO    SystemMonitor:12014 [interfaces.py:start():190] Started cpu monitoring
2024-03-09 09:21:07,734 DEBUG   HandlerThread:12014 [system_info.py:probe():151] Probing system
2024-03-09 09:21:07,734 INFO    SystemMonitor:12014 [interfaces.py:start():190] Started disk monitoring
2024-03-09 09:21:07,736 INFO    SystemMonitor:12014 [interfaces.py:start():190] Started gpuapple monitoring
2024-03-09 09:21:07,737 INFO    SystemMonitor:12014 [interfaces.py:start():190] Started memory monitoring
2024-03-09 09:21:07,741 INFO    SystemMonitor:12014 [interfaces.py:start():190] Started network monitoring
2024-03-09 09:21:07,745 DEBUG   HandlerThread:12014 [system_info.py:_probe_git():136] Probing git
2024-03-09 09:21:07,769 DEBUG   HandlerThread:12014 [system_info.py:_probe_git():144] Probing git done
2024-03-09 09:21:07,770 DEBUG   HandlerThread:12014 [system_info.py:probe():199] Probing system done
2024-03-09 09:21:07,770 DEBUG   HandlerThread:12014 [system_monitor.py:probe():223] {'os': 'macOS-14.2-arm64-arm-64bit', 'python': '3.9.18', 'heartbeatAt': '2024-03-09T09:21:07.734906', 'startedAt': '2024-03-09T09:21:06.714259', 'docker': None, 'cuda': None, 'args': ('--client_number=3', '--config_file=config.json'), 'state': 'running', 'program': '/Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/client_test.py', 'codePathLocal': 'client_test.py', 'codePath': 'Model_training/client_test.py', 'git': {'remote': 'https://github.com/Yunbo-max/PFL_Optimiozation.git', 'commit': '406fded0406405b436908435d22a52c9b01b0299'}, 'email': '82950147+Yunbo-max@users.noreply.github.com', 'root': '/Users/yunbo/Documents/GitHub/PFL_Optimiozation', 'host': 'dhcp-10-249-98-76.eduroam.wireless.private.cam.ac.uk', 'username': 'yunbo', 'executable': '/Users/yunbo/anaconda3/envs/basic/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'disk': {'/': {'total': 460.4317207336426, 'used': 157.27764129638672}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2024-03-09 09:21:07,770 INFO    HandlerThread:12014 [system_monitor.py:probe():224] Finished collecting system info
2024-03-09 09:21:07,770 INFO    HandlerThread:12014 [system_monitor.py:probe():227] Publishing system info
2024-03-09 09:21:07,770 DEBUG   HandlerThread:12014 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-03-09 09:21:08,671 INFO    Thread-13 :12014 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/wandb/run-20240309_092106-0h7yw92v/files/conda-environment.yaml
2024-03-09 09:21:13,982 DEBUG   HandlerThread:12014 [system_info.py:_save_conda():220] Saving conda packages done
2024-03-09 09:21:13,982 INFO    HandlerThread:12014 [system_monitor.py:probe():229] Finished publishing system info
2024-03-09 09:21:13,990 DEBUG   HandlerThread:12014 [handler.py:handle_request():146] handle_request: status_report
2024-03-09 09:21:13,990 DEBUG   HandlerThread:12014 [handler.py:handle_request():146] handle_request: keepalive
2024-03-09 09:21:13,991 DEBUG   SenderThread:12014 [sender.py:send():382] send: files
2024-03-09 09:21:13,991 INFO    SenderThread:12014 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-03-09 09:21:13,999 DEBUG   HandlerThread:12014 [handler.py:handle_request():146] handle_request: python_packages
2024-03-09 09:21:13,999 DEBUG   HandlerThread:12014 [handler.py:handle_request():146] handle_request: stop_status
2024-03-09 09:21:13,999 DEBUG   HandlerThread:12014 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-09 09:21:14,000 DEBUG   SenderThread:12014 [sender.py:send_request():409] send_request: python_packages
2024-03-09 09:21:14,001 DEBUG   SenderThread:12014 [sender.py:send_request():409] send_request: stop_status
2024-03-09 09:21:14,160 DEBUG   SenderThread:12014 [sender.py:send():382] send: telemetry
2024-03-09 09:21:14,161 DEBUG   SenderThread:12014 [sender.py:send():382] send: exit
2024-03-09 09:21:14,161 INFO    SenderThread:12014 [sender.py:send_exit():589] handling exit code: 1
2024-03-09 09:21:14,162 INFO    SenderThread:12014 [sender.py:send_exit():591] handling runtime: 6
2024-03-09 09:21:14,162 INFO    SenderThread:12014 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-09 09:21:14,162 INFO    SenderThread:12014 [sender.py:send_exit():597] send defer
2024-03-09 09:21:14,163 DEBUG   HandlerThread:12014 [handler.py:handle_request():146] handle_request: defer
2024-03-09 09:21:14,163 INFO    HandlerThread:12014 [handler.py:handle_request_defer():172] handle defer: 0
2024-03-09 09:21:14,163 DEBUG   SenderThread:12014 [sender.py:send_request():409] send_request: defer
2024-03-09 09:21:14,163 INFO    SenderThread:12014 [sender.py:send_request_defer():613] handle sender defer: 0
2024-03-09 09:21:14,163 INFO    SenderThread:12014 [sender.py:transition_state():617] send defer: 1
2024-03-09 09:21:14,163 DEBUG   HandlerThread:12014 [handler.py:handle_request():146] handle_request: defer
2024-03-09 09:21:14,164 INFO    HandlerThread:12014 [handler.py:handle_request_defer():172] handle defer: 1
2024-03-09 09:21:14,164 DEBUG   SenderThread:12014 [sender.py:send_request():409] send_request: defer
2024-03-09 09:21:14,164 INFO    SenderThread:12014 [sender.py:send_request_defer():613] handle sender defer: 1
2024-03-09 09:21:14,164 INFO    SenderThread:12014 [sender.py:transition_state():617] send defer: 2
2024-03-09 09:21:14,164 DEBUG   HandlerThread:12014 [handler.py:handle_request():146] handle_request: defer
2024-03-09 09:21:14,164 INFO    HandlerThread:12014 [handler.py:handle_request_defer():172] handle defer: 2
2024-03-09 09:21:14,164 INFO    HandlerThread:12014 [system_monitor.py:finish():203] Stopping system monitor
2024-03-09 09:21:14,164 DEBUG   SystemMonitor:12014 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-09 09:21:14,164 DEBUG   SystemMonitor:12014 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-09 09:21:14,164 DEBUG   SystemMonitor:12014 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-09 09:21:14,164 INFO    HandlerThread:12014 [interfaces.py:finish():202] Joined cpu monitor
2024-03-09 09:21:14,164 INFO    HandlerThread:12014 [interfaces.py:finish():202] Joined disk monitor
2024-03-09 09:21:14,470 INFO    wandb-upload_0:12014 [upload_job.py:push():131] Uploaded file /var/folders/_y/0xw7_0ss0s3f4kfhj9xl96zw0000gn/T/tmpdv262lnwwandb/0usk4wvf-wandb-metadata.json
2024-03-09 09:21:14,696 INFO    Thread-13 :12014 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/wandb/run-20240309_092106-0h7yw92v/files/conda-environment.yaml
2024-03-09 09:21:14,696 INFO    Thread-13 :12014 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/wandb/run-20240309_092106-0h7yw92v/files/wandb-metadata.json
2024-03-09 09:21:14,696 INFO    Thread-13 :12014 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/wandb/run-20240309_092106-0h7yw92v/files/requirements.txt
2024-03-09 09:21:14,696 INFO    Thread-13 :12014 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/wandb/run-20240309_092106-0h7yw92v/files/output.log
2024-03-09 09:21:14,696 INFO    Thread-13 :12014 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/wandb/run-20240309_092106-0h7yw92v/files/wandb-summary.json
