2024-03-09 12:05:37,842 INFO    StreamThr :27859 [internal.py:wandb_internal():86] W&B internal server running at pid: 27859, started at: 2024-03-09 12:05:37.841876
2024-03-09 12:05:37,843 DEBUG   HandlerThread:27859 [handler.py:handle_request():146] handle_request: status
2024-03-09 12:05:37,846 INFO    WriterThread:27859 [datastore.py:open_for_write():87] open: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/wandb/run-20240309_120537-xgyhpw8z/run-xgyhpw8z.wandb
2024-03-09 12:05:37,846 DEBUG   SenderThread:27859 [sender.py:send():382] send: header
2024-03-09 12:05:37,867 DEBUG   SenderThread:27859 [sender.py:send():382] send: run
2024-03-09 12:05:38,492 INFO    SenderThread:27859 [dir_watcher.py:__init__():211] watching files in: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/wandb/run-20240309_120537-xgyhpw8z/files
2024-03-09 12:05:38,493 INFO    SenderThread:27859 [sender.py:_start_run_threads():1136] run started: xgyhpw8z with start time 1709985937.841405
2024-03-09 12:05:38,506 DEBUG   HandlerThread:27859 [handler.py:handle_request():146] handle_request: check_version
2024-03-09 12:05:38,506 DEBUG   SenderThread:27859 [sender.py:send_request():409] send_request: check_version
2024-03-09 12:05:38,624 DEBUG   HandlerThread:27859 [handler.py:handle_request():146] handle_request: run_start
2024-03-09 12:05:38,630 DEBUG   HandlerThread:27859 [system_info.py:__init__():27] System info init
2024-03-09 12:05:38,630 DEBUG   HandlerThread:27859 [system_info.py:__init__():42] System info init done
2024-03-09 12:05:38,630 INFO    HandlerThread:27859 [system_monitor.py:start():194] Starting system monitor
2024-03-09 12:05:38,630 INFO    SystemMonitor:27859 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-09 12:05:38,630 INFO    HandlerThread:27859 [system_monitor.py:probe():214] Collecting system info
2024-03-09 12:05:38,630 INFO    SystemMonitor:27859 [interfaces.py:start():190] Started cpu monitoring
2024-03-09 12:05:38,631 DEBUG   HandlerThread:27859 [system_info.py:probe():151] Probing system
2024-03-09 12:05:38,631 INFO    SystemMonitor:27859 [interfaces.py:start():190] Started disk monitoring
2024-03-09 12:05:38,634 INFO    SystemMonitor:27859 [interfaces.py:start():190] Started gpuapple monitoring
2024-03-09 12:05:38,637 INFO    SystemMonitor:27859 [interfaces.py:start():190] Started memory monitoring
2024-03-09 12:05:38,638 INFO    SystemMonitor:27859 [interfaces.py:start():190] Started network monitoring
2024-03-09 12:05:38,641 DEBUG   HandlerThread:27859 [system_info.py:_probe_git():136] Probing git
2024-03-09 12:05:38,661 DEBUG   HandlerThread:27859 [system_info.py:_probe_git():144] Probing git done
2024-03-09 12:05:38,662 DEBUG   HandlerThread:27859 [system_info.py:probe():199] Probing system done
