2024-03-09 09:14:46,463 INFO    StreamThr :10397 [internal.py:wandb_internal():86] W&B internal server running at pid: 10397, started at: 2024-03-09 09:14:46.463177
2024-03-09 09:14:46,464 DEBUG   HandlerThread:10397 [handler.py:handle_request():146] handle_request: status
2024-03-09 09:14:46,466 INFO    WriterThread:10397 [datastore.py:open_for_write():87] open: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/wandb/run-20240309_091446-oaqo3t9f/run-oaqo3t9f.wandb
2024-03-09 09:14:46,466 DEBUG   SenderThread:10397 [sender.py:send():382] send: header
2024-03-09 09:14:46,487 DEBUG   SenderThread:10397 [sender.py:send():382] send: run
2024-03-09 09:14:46,815 INFO    SenderThread:10397 [dir_watcher.py:__init__():211] watching files in: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/wandb/run-20240309_091446-oaqo3t9f/files
2024-03-09 09:14:46,815 INFO    SenderThread:10397 [sender.py:_start_run_threads():1136] run started: oaqo3t9f with start time 1709975686.463139
2024-03-09 09:14:46,821 DEBUG   HandlerThread:10397 [handler.py:handle_request():146] handle_request: check_version
2024-03-09 09:14:46,821 DEBUG   SenderThread:10397 [sender.py:send_request():409] send_request: check_version
2024-03-09 09:14:46,884 DEBUG   HandlerThread:10397 [handler.py:handle_request():146] handle_request: run_start
2024-03-09 09:14:46,891 DEBUG   HandlerThread:10397 [system_info.py:__init__():27] System info init
2024-03-09 09:14:46,891 DEBUG   HandlerThread:10397 [system_info.py:__init__():42] System info init done
2024-03-09 09:14:46,891 INFO    HandlerThread:10397 [system_monitor.py:start():194] Starting system monitor
2024-03-09 09:14:46,891 INFO    SystemMonitor:10397 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-09 09:14:46,891 INFO    HandlerThread:10397 [system_monitor.py:probe():214] Collecting system info
2024-03-09 09:14:46,892 INFO    SystemMonitor:10397 [interfaces.py:start():190] Started cpu monitoring
2024-03-09 09:14:46,892 DEBUG   HandlerThread:10397 [system_info.py:probe():151] Probing system
2024-03-09 09:14:46,892 INFO    SystemMonitor:10397 [interfaces.py:start():190] Started disk monitoring
2024-03-09 09:14:46,894 INFO    SystemMonitor:10397 [interfaces.py:start():190] Started gpuapple monitoring
2024-03-09 09:14:46,896 INFO    SystemMonitor:10397 [interfaces.py:start():190] Started memory monitoring
2024-03-09 09:14:46,899 INFO    SystemMonitor:10397 [interfaces.py:start():190] Started network monitoring
2024-03-09 09:14:46,902 DEBUG   HandlerThread:10397 [system_info.py:_probe_git():136] Probing git
2024-03-09 09:14:46,925 DEBUG   HandlerThread:10397 [system_info.py:_probe_git():144] Probing git done
2024-03-09 09:14:46,925 DEBUG   HandlerThread:10397 [system_info.py:probe():199] Probing system done
