2024-03-09 09:08:45,675 INFO    StreamThr :8827 [internal.py:wandb_internal():86] W&B internal server running at pid: 8827, started at: 2024-03-09 09:08:45.675296
2024-03-09 09:08:45,676 DEBUG   HandlerThread:8827 [handler.py:handle_request():146] handle_request: status
2024-03-09 09:08:45,679 INFO    WriterThread:8827 [datastore.py:open_for_write():87] open: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/wandb/run-20240309_090845-shqz3ccd/run-shqz3ccd.wandb
2024-03-09 09:08:45,679 DEBUG   SenderThread:8827 [sender.py:send():382] send: header
2024-03-09 09:08:45,698 DEBUG   SenderThread:8827 [sender.py:send():382] send: run
2024-03-09 09:08:46,037 INFO    SenderThread:8827 [dir_watcher.py:__init__():211] watching files in: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/wandb/run-20240309_090845-shqz3ccd/files
2024-03-09 09:08:46,037 INFO    SenderThread:8827 [sender.py:_start_run_threads():1136] run started: shqz3ccd with start time 1709975325.674977
2024-03-09 09:08:46,043 DEBUG   HandlerThread:8827 [handler.py:handle_request():146] handle_request: check_version
2024-03-09 09:08:46,043 DEBUG   SenderThread:8827 [sender.py:send_request():409] send_request: check_version
2024-03-09 09:08:46,098 DEBUG   HandlerThread:8827 [handler.py:handle_request():146] handle_request: run_start
2024-03-09 09:08:46,104 DEBUG   HandlerThread:8827 [system_info.py:__init__():27] System info init
2024-03-09 09:08:46,104 DEBUG   HandlerThread:8827 [system_info.py:__init__():42] System info init done
2024-03-09 09:08:46,104 INFO    HandlerThread:8827 [system_monitor.py:start():194] Starting system monitor
2024-03-09 09:08:46,104 INFO    SystemMonitor:8827 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-09 09:08:46,105 INFO    HandlerThread:8827 [system_monitor.py:probe():214] Collecting system info
2024-03-09 09:08:46,105 INFO    SystemMonitor:8827 [interfaces.py:start():190] Started cpu monitoring
2024-03-09 09:08:46,105 DEBUG   HandlerThread:8827 [system_info.py:probe():151] Probing system
2024-03-09 09:08:46,107 INFO    SystemMonitor:8827 [interfaces.py:start():190] Started disk monitoring
2024-03-09 09:08:46,113 INFO    SystemMonitor:8827 [interfaces.py:start():190] Started gpuapple monitoring
2024-03-09 09:08:46,117 INFO    SystemMonitor:8827 [interfaces.py:start():190] Started memory monitoring
2024-03-09 09:08:46,117 INFO    SystemMonitor:8827 [interfaces.py:start():190] Started network monitoring
2024-03-09 09:08:46,121 DEBUG   HandlerThread:8827 [system_info.py:_probe_git():136] Probing git
2024-03-09 09:08:46,148 DEBUG   HandlerThread:8827 [system_info.py:_probe_git():144] Probing git done
2024-03-09 09:08:46,148 DEBUG   HandlerThread:8827 [system_info.py:probe():199] Probing system done
