2024-03-10 08:05:00,528 INFO    StreamThr :84731 [internal.py:wandb_internal():86] W&B internal server running at pid: 84731, started at: 2024-03-10 08:05:00.527859
2024-03-10 08:05:00,529 DEBUG   HandlerThread:84731 [handler.py:handle_request():146] handle_request: status
2024-03-10 08:05:00,530 INFO    WriterThread:84731 [datastore.py:open_for_write():87] open: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/9_clusters/wandb/run-20240310_080500-f830vk7d/run-f830vk7d.wandb
2024-03-10 08:05:00,532 DEBUG   SenderThread:84731 [sender.py:send():382] send: header
2024-03-10 08:05:00,554 DEBUG   SenderThread:84731 [sender.py:send():382] send: run
2024-03-10 08:05:00,834 ERROR   SenderThread:84731 [internal_api.py:execute():373] 500 response executing GraphQL.
2024-03-10 08:05:00,834 ERROR   SenderThread:84731 [internal_api.py:execute():374] {"errors":[{"message":"An internal error occurred. Please contact support.","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2024-03-10 08:05:02,229 INFO    SenderThread:84731 [dir_watcher.py:__init__():211] watching files in: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/9_clusters/wandb/run-20240310_080500-f830vk7d/files
2024-03-10 08:05:02,229 INFO    SenderThread:84731 [sender.py:_start_run_threads():1136] run started: f830vk7d with start time 1710057900.527485
2024-03-10 08:05:02,234 DEBUG   HandlerThread:84731 [handler.py:handle_request():146] handle_request: check_version
2024-03-10 08:05:02,234 DEBUG   SenderThread:84731 [sender.py:send_request():409] send_request: check_version
2024-03-10 08:05:02,295 DEBUG   HandlerThread:84731 [handler.py:handle_request():146] handle_request: run_start
2024-03-10 08:05:02,300 DEBUG   HandlerThread:84731 [system_info.py:__init__():27] System info init
2024-03-10 08:05:02,300 DEBUG   HandlerThread:84731 [system_info.py:__init__():42] System info init done
2024-03-10 08:05:02,300 INFO    HandlerThread:84731 [system_monitor.py:start():194] Starting system monitor
2024-03-10 08:05:02,301 INFO    SystemMonitor:84731 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-10 08:05:02,301 INFO    HandlerThread:84731 [system_monitor.py:probe():214] Collecting system info
2024-03-10 08:05:02,301 INFO    SystemMonitor:84731 [interfaces.py:start():190] Started cpu monitoring
2024-03-10 08:05:02,302 DEBUG   HandlerThread:84731 [system_info.py:probe():151] Probing system
2024-03-10 08:05:02,304 INFO    SystemMonitor:84731 [interfaces.py:start():190] Started disk monitoring
2024-03-10 08:05:02,309 INFO    SystemMonitor:84731 [interfaces.py:start():190] Started gpuapple monitoring
2024-03-10 08:05:02,310 INFO    SystemMonitor:84731 [interfaces.py:start():190] Started memory monitoring
2024-03-10 08:05:02,317 INFO    SystemMonitor:84731 [interfaces.py:start():190] Started network monitoring
2024-03-10 08:05:02,322 DEBUG   HandlerThread:84731 [system_info.py:_probe_git():136] Probing git
2024-03-10 08:05:02,345 DEBUG   HandlerThread:84731 [system_info.py:_probe_git():144] Probing git done
2024-03-10 08:05:02,346 DEBUG   HandlerThread:84731 [system_info.py:probe():199] Probing system done
